OrderID,OrderDate,CustomerID,CustomerName,Email,Region,Country,ProductCategory,ProductName,Quantity,UnitPrice,Discount,ShippingCost,PaymentMethod,OrderStatus,SignupDate
ORD-12216,2024-03-20,CUST1757,Melissa Stephens,melissa.stephens78@gmail.com,Central,Mexico,toys,Board Game,3,51.03,0.2,7.08,Credit Card,DELIVERED,27-Feb-2023
ORD-12594,"November 28, 2024",CUST1148,Kathy Rivas,kathy.rivas15@hotmail.com,SOUTH,US,Electronic,Laptop Stand,5,112.27,0,15.87,Credit_Card,pending,08/29/21
ORD-10982,28-May-2024,CUST1336,Daniel Kane,daniel.kane93@outlook.com,CENTRAL,Mexico,Electronic,Laptop Stand,6,147.51,15%,,PayPal,pending,2022-08-13
12927,01-Apr-2024,CUST1217,Mark Brown,mark.brown97@gmail.com,West,Mexico,TOYS,Board Game,4,42.81,0.05,,gift card,PENDING,17-06-2021
ORD-12714,"September 02, 2024",CUST1638,Maria Fisher,maria.fisher13@outlook.com,West,USA,Home & Kitchen,Throw Blanket,,159.28,5%,1.76,Debit Card,Delivered,08/12/2024
11640,2024-10-11,CUST1117,Ashley Waller,ashley.waller30@gmail.com, North,Mexico,ELECTRONICS,Webcam,2,156.6,0,9.05,Pay Pal,CANCELLED,30-01-2022
12036,08-06-2024,CUST1242,Kevin Walters,kevin.walters7@outlook.com,north,canada,home & kitchen,Non-stick Pan Set,3,5717.9,0,5.07,Pay Pal,shipped,15-05-2021
ORD-11729,12-04-2023,CUST1317,Ashley Hall,ashley.hall34@outlook.com,north,US,Clothing,Running Shoes,5,45.45,0.05,17.43,CC,cancelled,06-04-2023
11421,2023-01-02,CUST1434,Ashley Wise,ashley.wise6@hotmail.com,North,Canada,apparel,Wool Sweater,1,$31.86,0.15,17.32,GiftCard,Pending,11-Nov-2022
ORD-12704,01/25/2023,CUST1467,William Jones,william.jones87@hotmail.com,Central,Mexico,beauty,Hair Dryer,4,52.49,0.15,,CC,delivered,09/30/2023
12672,2024-06-19,CUST1316,Lauren Carson,lauren.carson84@hotmail.com, North,Canada,Home&Kitchen,Coffee Maker,3,144.36,0.15,7.35,debit card,Returned,"August 09, 2022"
ORD-11624,05/17/2024,CUST1630,Rhonda Chavez,rhonda.chavez7@gmail.com,West,Canada,Beauty,Sunscreen SPF50,2,41.68,0.25,1.44,gift card,cancelled,04-May-2023
ORD-12538,07/19/24,CUST1202,Elizabeth Perkins,elizabeth.perkins78@hotmail.com,NORTH,Mexico,Appare,Baseball Cap,5,$34.55,0,8.18,paypal,delivered,07/23/21
ORD-13126,20-Apr-2023,CUST1095,anna henderson,anna.henderson24@gmail.com,Est,United States,Home & Kitchen,Throw Blanket,6,169.29,,8.9,Gift Card,Cancelled,17-Jun-2022
ORD-12382,09-Nov-2024,CUST1504,Katherine Martinez,katherine.martinez14@gmail.com,central,Canada,Apparel,Baseball Cap,1,23.03,0.05,17.2,debit card,PENDING,04/13/22
ORD-12717,,CUST1416,Gwendolyn Klein,gwendolyn.klein14@gmail.com,Central,Canada,BEAUTY,Shampoo Set,3,-27.02,0,2.42,Debit,Returned,03-07-2021
ORD-12073,07/02/2023,CUST1133,Daniel Kennedy,daniel.kennedy35@yahoo.com,south,USA,Electronis,Bluetooth Speaker,6,114.32,0,3.97,Gift Card,CANCELLED,2021-05-27
ORD-10385,23-May-2023,CUST1488,Bobby Guerrero,bobby.guerrero25@hotmail.com,north,United States,apparel,Cotton T-Shirt,6,32.0,20%,1.07,PayPal,Returned,08/29/22
ORD-11408,12-09-2023,CUST1534,Anthony Gonzales,anthony.gonzales32@outlook.com,CENTRAL,US,Electronis,USB-C Cable,3,109.16,0.1,5.91,PAYPAL,delivered,19-Oct-2023
ORD-10059,26-04-2023,CUST1434,  ASHLEY WISE  ,ashley.wise6@hotmail.com,north,Canada,sports & outdoors,Water Bottle,4,26.2,20%,1.74,GiftCard,Returned,11-Nov-2022
ORD-12984,07/24/24,CUST1839,Michele Smith,michele.at.gmail.com,South,canada,Home and Kitchen,LED Desk Lamp,6,$59.41,0.1,,credit card,DELIVERED,09-Jan-2024
11390,2023-12-08,CUST1518,Penny Bowman,penny.bowman17@yahoo.com,East,US,sports & outdoors,Hiking Backpack,3,,0,19.22,GiftCard,Returned,21-08-2022
ORD-12895,09/30/24,CUST1281,  TAMMIE BRIGHT  ,tammie.bright94@outlook.com,east,Mexico,Apparel,Cotton T-Shirt,1,47.5,0,2.12,Credit_Card,shipped,13-Jun-2024
ORD-12780,24-Feb-2024,CUST1345,Theresa Williams,theresa.williams5@yahoo.com,NORTH,US,Home & Kitchen,Non-stick Pan Set,2,37.63,0.05,3.07,debit card,RETURNED,05/06/2023
ORD-10945,05-Jul-2023,CUST1409,Jesse Brown,jesse.brown65@outlook.com,West,United States,toys,Building Blocks Set,1,-38.4,5%,22.48,Debit,cancelled,2021-04-20
ORD-12288,28-08-2024,CUST1222,Elizabeth Oliver DDS,elizabeth.dds16@gmail.com, West ,United States,Home & Kitchen,Non-stick Pan Set,4,127.4,0,21.68,debit card,Delivered,10/16/23
ORD-12853,11-09-2024,CUST1135,Jose Schultz,jose.schultz52@outlook.com,west,US,BEAUTY,Face Moisturizer,5,24.81,0.15,11.61,PAYPAL,delivered,"October 22, 2023"
ORD-13075,"August 03, 2023",CUST1743,Valerie Taylor,valerie.taylor79@gmail.com,NORTH,Canada,apparel,Cotton T-Shirt,5,43.91,0.05,8.36,Credit Card,Canceled,"December 25, 2023"
11493,05/19/23,CUST1415,Antonio Garcia,antonio.garcia12@yahoo.com,Central,canada,Sports,Hiking Backpack,2,99.2,0,14.49,gift card,RETURNED,02-Jun-2023
12983,31-May-2024,CUST1002,Angie Henderson,angie.at.gmail.com,Centrl,Canada,Appare,Cotton T-Shirt,6,10.94,0,,Debit Card,Deliverd,"April 22, 2022"
ORD-10436,11/22/23,CUST1268,  CYNTHIA ROWE  ,cynthia.rowe9@gmail.com,NORTH,Mexico,Home & Kitchen,LED Desk Lamp,5,92.56,0,18.83,CC,SHIPPED,11-Mar-2023
12511,02-07-2023,CUST1329,Ariana Jennings,ariana.jennings90@gmail.com, West ,USA,Toy,RC Car,1,36.05,0,5.67,GiftCard,PENDING,2022-01-26
ORD-11403,22-01-2023,CUST1109,Sharon Cochran,sharon.cochran32@hotmail.com,West,USA,sports & outdoors,Resistance Bands,five,72.33,0.2,22.51,debit card,Cancelled,"March 13, 2024"
ORD-11728,2021-02-09,CUST1172,Joshua Cooke,joshua.cooke90@outlook.com,west,USA,toys,Building Blocks Set,2,36.9,0,10.51,Pay Pal,Pending,02/14/21
ORD-12760,11-11-2024,CUST1132,Mary Marshall,mary.marshall34@yahoo.com,Centrl,United States,Sports & Outdoors,Camping Tent,5,40.26,0,13.06,Debit Card,SHIPPED,2023-05-21
ORD-12651,"October 25, 2023",CUST1538,Emma Owens,emma.owens50@outlook.com,East,canada,Sports and Outdoors,Yoga Mat,2,99.89,0,,CC,RETURNED,2022-01-04
ORD-10490,03/16/2023,CUST1046,John Pierce,john.at.gmail.com,CENTRAL,canada,Electronis,Webcam,6,8156.37,0.25,14.77,GiftCard,pending,"September 08, 2024"
ORD-12130,02-Dec-2024,CUST1478,Curtis Williams,curtis.williams30@hotmail.com, North,Canada,Electronics,Wireless Earbuds,5,50.4,25%,5.48,gift card,Pending,2024-09-04
ORD-11617,"October 09, 2023",CUST1280,Amanda Jones,amanda.jones92@hotmail.com, West ,USA,TOYS,Building Blocks Set,6,69.32,0.25,20.9,debit card,shipped,12/08/21
ORD-11424,07-07-2024,CUST1570,Ashley Smith,ashley.smith85@outlook.com,Centrl,US,Home&Kitchen,LED Desk Lamp,3,159.34,15%,6.23,PAYPAL,SHIPPED,07/06/21
ORD-10557,07/27/2024,CUST1301,Heather Fields,heather.at.gmail.com,Central,canada,Toy,Building Blocks Set,1,49.26,0,5.48,PAYPAL,Pending,08/05/2024
10828,2024-06-13,CUST1820,Debra Perry,debra.perry43@gmail.com,EAST,US,Electronic,Webcam,4,-190.87,0.15,23.73,gift card,cancelled,2021-10-27
ORD-11980,07/08/23,CUST1205,David Martinez,david.martinez86@outlook.com, West ,Canada,BEAUTY,Sunscreen SPF50,-2,50.05,0,3.65,PayPal,cancelled,02/06/2023
ORD-11494,10/24/2024,CUST1251,Olivia Harris,olivia.harris24@yahoo.com,WEST,USA,Appare,Running Shoes,3,23.59,25%,0.34,PayPal,SHIPPED,2023-06-16
ORD-10822,2024-10-06,CUST1086,Shirley Suarez,shirley.suarez92@outlook.com,east,USA,Sports and Outdoors,Yoga Mat,3,124.74,0.05,15.85,paypal,Shipped,26-04-2022
11373,"January 10, 2023",CUST1447,Shelly Spencer,shelly.spencer86@hotmail.com,East,canada,ELECTRONICS,USB-C Cable,6,198.64,0.1,5.87,PayPal,CANCELLED,12/17/23
ORD-11708,10/14/2023,CUST1084,zachary ferrell,zachary.ferrell71@hotmail.com,west,US,sports & outdoors,Hiking Backpack,-1,82.19,0,17.12,PayPal,CANCELLED,11/22/21
ORD-10229,2024-12-11,CUST1005,Connie Lawrence,connie.lawrence98@outlook.com,West,Canada,Beuty,Hair Dryer,4,39.59,0,10.08,paypal,delivered,2021-07-29
ORD-11428,"March 25, 2023",CUST1690,Ryan Landry,ryan.landry58@yahoo.com,Central,United States,Toy,Action Figure,3,16.32,0.15,22.67,Pay Pal,shipped,"August 08, 2024"
ORD-12362,06/18/24,CUST1818,Michael Poole,,NORTH,US,Sports & Outdoors,Resistance Bands,5,100.26,0.05,17.9,PayPal,RETURNED,07/04/2021
12405,2023-02-24,CUST1624,Shelley Miller,shelley.miller40@yahoo.com,EAST,USA,beauty,Lipstick,1,14.95,0,13.99,gift card,PENDING,2021-05-14
10862,"December 06, 2023",CUST1559,Louis Martin,louis.martin49@gmail.com,South,United States,Sports,Water Bottle,3,$33.79,0.25,10.2,Gift Card,Cancelled,"September 09, 2023"
ORD-11604,,CUST1537,Bianca Wood,bianca.wood46@hotmail.com,Est,canada,Toy,Puzzle 1000pc,2,15.98,0,20.85,gift card,Deliverd,21-Jan-2024
ORD-10357,07/12/24,CUST1398,Ashley Hicks,,East,Canada,Home and Kitchen,Throw Blanket,4,138.65,0,23.29,PayPal,delivered,"July 17, 2022"
ORD-10866,2024-11-30,CUST1452,Alexander Brown,alexander.brown24@hotmail.com,SOUTH,canada,Beuty,Face Moisturizer,4,14.23,,0.19,debit card,pending,"July 25, 2024"
13115,14-Jan-2023,CUST1212,  MELISSA MARTINEZ  ,melissa.martinez72@gmail.com,east,Canada,home & kitchen,Throw Blanket,2,89.28,,5.32,debit card,Cancelled,06/01/24
ORD-11132,09/20/23,CUST1797,Michael Perry PhD,michael.phd84@outlook.com, West ,USA,Sports & Outdoors,Camping Tent,1,97.55,,9.19,PAYPAL,PENDING,"July 02, 2022"
ORD-12793,06/08/2023,CUST1718,Kathryn Mccann,kathryn.mccann81@gmail.com,central,Mexico,Toy,RC Car,2,66.71,0,5.35,gift card,shipped,2021-06-04
ORD-11852,"November 01, 2024",CUST1555,Nicole Gonzalez,nicole.at.gmail.com,Sth,Mexico,Clothing,Denim Jacket,6,36.8,0.15,11.22,credit card,returned,12-12-2022
10095,06/18/2024,CUST1590,  LAURIE SANCHEZ  ,laurie.sanchez25@hotmail.com,West,canada,ELECTRONICS,Bluetooth Speaker,5,241.35,5%,23.35,PAYPAL,CANCELLED,09-Mar-2022
ORD-12568,03/08/2024,CUST1203,Joseph Coleman,joseph.coleman99@yahoo.com,SOUTH,US,toys,Board Game,2,46.32,0.05,15.09,CREDIT CARD,Deliverd,31-May-2023
ORD-10738,03/22/2023,CUST1614,Elizabeth Sharp,elizabeth.sharp60@gmail.com,Central,canada,Toy,RC Car,4,55.42,0.15,5.19,credit card,SHIPPED,2023-08-22
10216,24-Oct-2023,CUST1645,Kim Morrow,kim.morrow76@hotmail.com,West,United States,Apparel,Baseball Cap,1,63.91,5%,22.43,gift card,returned,03/11/24
ORD-11014,30-Aug-2024,CUST1307,Carlos Ryan,,WEST,US,beauty,Face Moisturizer,5,32.77,0.05,3.89,debit card,pending,20-Jun-2023
11396,"July 14, 2023",CUST1545,Cindy Gomez,,CENTRAL,United States,Home & Kitchen,Throw Blanket,five,94.82,0.2,4.5,Credit_Card,SHIPPED,04/26/2021
ORD-12728,2023-07-16,CUST1402,Mary Thompson,mary.thompson11@gmail.com,WEST,US,beauty,Shampoo Set,1,19.82,0.15,16.22,Gift Card,PENDING,11-Jul-2021
12265,"February 01, 2023",CUST1062,Connor West,connor.west43@hotmail.com,Sth,Mexico,Beuty,Sunscreen SPF50,4,35.21,15%,11.06,PAYPAL,cancelled,24-05-2022
ORD-10325,"September 26, 2024",CUST1397,Gary Jackson,gary.jackson3@gmail.com,West,Canada,Toy,Building Blocks Set,4,54.68,0.15,17.12,Credit_Card,Deliverd,"December 26, 2023"
ORD-11306,24-05-2024,CUST1061,Gerald Hensley,gerald.hensley31@yahoo.com,NORTH,United States,Clothing,Cotton T-Shirt,,$76.59,0.1,10.31,PAYPAL,Deliverd,29-Dec-2021
ORD-10983,04-08-2023,CUST1802,Reginald Morrow,reginald.morrow50@outlook.com,East,US,ELECTRONICS,Webcam,4,50.84,,7.1,credit card,CANCELLED,04/15/2022
12607,10/08/24,CUST1504,Katherine Martinez,katherine.martinez14@gmail.com,CENTRAL,Canada,electronics,Wireless Earbuds,5,20.71,0,2.7,Debit,RETURNED,04/13/22
11893,,CUST1044,  ANGELICA TUCKER  ,angelica.at.gmail.com,Sth,US,Beuty,Sunscreen SPF50,6,5.75,0.1,3.41,Pay Pal,cancelled,05/20/21
10961,12/04/24,CUST1158,Melissa Gates,melissa.gates2@yahoo.com,south,Canada,Beuty,Hair Dryer,2,28.47,0,19.48,GiftCard,Cancelled,04/20/23
ORD-10384,04/28/24,CUST1013,Michele Williams,michele.williams99@gmail.com,EAST,US,Beauty,Sunscreen SPF50,1,38.54,0,13.15,PayPal,shipped,2022-04-15
ORD-10187,"May 02, 2023",CUST1677,Joseph Howard,joseph.howard95@yahoo.com,west,United States,Sports,Hiking Backpack,2,16.88,,12.34,Gift Card,delivered,"August 18, 2024"
ORD-10943,2024-01-18,CUST1194,John Bishop,john.bishop23@gmail.com,South,Canada,toys,Action Figure,6,37.95,0.25,17.68,PayPal,PENDING,2024-09-15
10584,"September 18, 2024",CUST1612,Franklin Wright,franklin.wright98@yahoo.com,North,United States,apparel,Wool Sweater,two,16.02,0.05,22.54,PayPal,Shipped,11/19/22
12423,08/04/23,CUST1201,Ricky Davis II,ricky.ii71@outlook.com,CENTRAL,USA,Sports,Yoga Mat,6,92.47,0,3.91,PayPal,Cancelled,"February 20, 2023"
ORD-11742,2020-12-13,CUST1505,Jodi Roach,,North,US,Sports and Outdoors,Hiking Backpack,2,142.43,0,8.81,Debit,shipped,01/26/2021
10427,2023-02-08,CUST1682,Dean Donovan,dean.donovan10@yahoo.com,central,Canada,Beauty,Hair Dryer,1,5.17,0,15.22,CC,RETURNED,12/22/21
ORD-11915,05/08/2024,CUST1617,Jonathan Jacobson,jonathan.jacobson73@hotmail.com,SOUTH,Canada,Clothing,Baseball Cap,1,65.34,0.1,2.64,PAYPAL,PENDING,21-10-2021
12137,"November 14, 2023",CUST1597,susan davis,,SOUTH,Mexico,Toys,Building Blocks Set,five,10.83,0.25,12.26,Credit Card,Pending,03/17/2024
ORD-13062,25-Mar-2024,CUST1494,meghan cisneros,meghan.cisneros52@gmail.com,Centrl,canada,ELECTRONICS,Laptop Stand,5,174.1,0.15,21.07,Pay Pal,CANCELLED,"August 04, 2024"
12103,03/23/2024,CUST1257,Kathleen Moran,kathleen.moran66@yahoo.com,Sth,US,Apparel,Cotton T-Shirt,2,26.17,0.1,6.24,PAYPAL,SHIPPED,2023-06-15
11255,03/04/23,CUST1420,George Harper,george.at.gmail.com,west,USA,Apparel,Cotton T-Shirt,3,88.95,0,5.14,credit card,RETURNED,10-06-2023
ORD-11220,2024-07-16,CUST1388,Sandra Drake,sandra.at.gmail.com,SOUTH,USA,home & kitchen,Throw Blanket,4,87.47,20%,21.67,PAYPAL,shipped,20-08-2023
ORD-11715,2023-03-21,CUST1341,  CYNTHIA MORRIS  ,cynthia.morris7@gmail.com, West ,Canada,Electronics,Wireless Earbuds,5,29.22,,24.65,CC,SHIPPED,27-04-2023
11119,"July 26, 2024",CUST1549,  PAMELA DIAZ  ,pamela.diaz85@hotmail.com,EAST,USA,BEAUTY,Face Moisturizer,4,43.88,0,6.29,paypal,Cancelled,2024-04-15
ORD-12039,11/03/24,CUST1522,Hannah Everett,hannah.everett99@yahoo.com,West,USA,Home and Kitchen,Coffee Maker,3,121.31,,13.57,gift card,shipped,15-07-2023
10469,"July 30, 2024",CUST1467,William Jones,william.jones87@hotmail.com,CENTRAL,Mexico,beauty,Face Moisturizer,4,26.74,0.05,3.54,Pay Pal,Shipped,09/30/2023
ORD-11814,18-08-2023,CUST1584,Jamie Baird,jamie.baird45@hotmail.com,west,canada,apparel,Running Shoes,4,16.56,0.05,6.33,Credit_Card,DELIVERED,25-Jun-2022
12643,03-Dec-2023,CUST1818,Michael Poole,,Nort,US,Home&Kitchen,Throw Blanket,6,61.43,0,0.12,CREDIT CARD,pending,07/04/2021
ORD-11097,12/13/2023,CUST1449,Phillip Nelson,phillip.nelson87@outlook.com,North,Mexico,Electronis,Wireless Earbuds,4,150.7,0,16.64,CREDIT CARD,Returned,"June 12, 2024"
ORD-13141,12-Oct-2024,CUST1015,  BRIAN RAMIREZ  ,brian.ramirez83@hotmail.com,SOUTH,United States,Toy,Puzzle 1000pc,3,11.2,0,11.79,gift card,delivered,20-10-2021
ORD-12293,2024-10-09,CUST1016,Holly Wood,holly.wood69@outlook.com,Central,US,Electronics,Laptop Stand,4,185.26,0,8.78,Debit Card,RETURNED,12-Apr-2024
ORD-12997,12/29/2023,CUST1848,Jessica Bowen,jessica.at.gmail.com,NORTH,Canada,Electronis,Bluetooth Speaker,2,49.29,0.05,7.36,PayPal,shipped,"March 19, 2022"
ORD-11855,19-Sep-2023,CUST1756,Karen Morales DDS,karen.dds61@hotmail.com,EAST,United States,beauty,Hair Dryer,4,28.9,0.25,5.77,debit card,shipped,2021-06-30
11454,2024-07-15,CUST1403,Kathleen Webster,kathleen.webster8@gmail.com,West,US,apparel,Wool Sweater,4,31.69,5%,12.77,debit card,delivered,2021-12-17
12143,09/12/2024,CUST1632,Robert Cummings,robert.cummings13@outlook.com,Sth,US,BEAUTY,Face Moisturizer,5,22.14,10%,10.71,Debit Card,cancelled,"June 29, 2024"
ORD-12300,04/16/23,CUST1731,Alexander Gomez,alexander.gomez1@yahoo.com,south,Canada,Sports and Outdoors,Hiking Backpack,3,86.2,,6.75,Debit Card,RETURNED,06/20/2023
10502,06/13/2023,CUST1747,Dana Bennett,dana.bennett11@outlook.com,west,USA,beauty,Face Moisturizer,2,16.85,20%,17.31,gift card,Returned,"May 10, 2024"
ORD-11954,2023-10-23,CUST1826,Heather Brown,heather.brown39@yahoo.com,south,Canada,BEAUTY,Shampoo Set,3,45.36,10%,12.34,paypal,Pending,2023-01-09
ORD-10501,2024-08-19,CUST1144,Amber Wright,amber.wright25@outlook.com,West,Canada,Toy,Board Game,2,60.17,0.15,4.08,PAYPAL,pending,29-Jun-2024
10152,11/01/2024,CUST1042,Sherry Decker,sherry.decker8@outlook.com,Central,US,ELECTRONICS,Laptop Stand,5,98.87,0.25,22.37,GiftCard,Deliverd,2021-04-28
13085,14-08-2024,CUST1428,Robin Santiago,robin.santiago4@hotmail.com,east,Mexico,ELECTRONICS,Smartwatch,3,212.21,0,21.96,Debit,Returned,06-Mar-2022
ORD-10562,"September 16, 2023",CUST1088,Lisa Archer,lisa.archer28@gmail.com,EAST,canada,Home and Kitchen,Air Fryer,6,60.61,0.25,13.28,Gift Card,Deliverd,30-Apr-2023
ORD-10247,"December 03, 2023",CUST1471,Richard Cooper,richard.cooper46@gmail.com,South,US,home & kitchen,Non-stick Pan Set,3,91.22,0.25,15.78,PayPal,Canceled,31-Dec-2023
ORD-10970,01/09/2024,CUST1734,Steven Stein,steven.stein62@yahoo.com,West,Canada,BEAUTY,Hair Dryer,3,23.3,0.05,12.05,CREDIT CARD,cancelled,04/24/2024
ORD-11935,12/25/2023,CUST1574,Daniel Nguyen,daniel.nguyen97@yahoo.com, West ,canada,sports & outdoors,Resistance Bands,-1,31.93,5%,23.48,paypal,cancelled,2024-02-08
ORD-10296,26-Oct-2024,CUST1036,sherri baker,sherri.baker55@yahoo.com,SOUTH,Canada,Toy,Board Game,2,47.48,0.1,15.93,debit card,Returned,25-Jul-2022
11968,2023-03-13,CUST1092,  DENISE JACOBS  ,denise.jacobs63@yahoo.com,west,Canada,Home&Kitchen,Non-stick Pan Set,1,96.95,0,18.82,credit card,Returned,13-Jul-2022
ORD-12998,"July 30, 2023",CUST1117,Ashley Waller,ashley.waller30@gmail.com,North,Mexico,Sports and Outdoors,Water Bottle,6,118.25,10%,16.96,Gift Card,Deliverd,30-01-2022
ORD-11972,25-Sep-2023,CUST1214,Julie Alexander,julie.alexander73@hotmail.com,NORTH,Canada,Beauty,Shampoo Set,6,51.06,0,8.89,credit card,CANCELLED,05/23/2021
12350,15-05-2023,CUST1658,Travis Hobbs,travis.hobbs7@yahoo.com,Central,canada,Sports,Hiking Backpack,1,106.54,0,9.84,Credit Card,CANCELLED,20-07-2023
ORD-10836,06/22/2024,CUST1817,Beth Cline,beth.cline37@outlook.com,West,Mexico,Beauty,Lipstick,3,-59.23,0.25,10.32,PAYPAL,Pending,09/14/21
11853,06/24/2024,CUST1396,Jennifer Collins,jennifer.collins59@outlook.com,CENTRAL,US,Beuty,Sunscreen SPF50,3,,0,7.04,Gift Card,RETURNED,"May 04, 2021"
ORD-10080,"May 22, 2024",CUST1663,Samuel Turner,samuel.turner51@yahoo.com,EAST,Canada,Sports,Yoga Mat,3,27.89,,12.84,gift card,Deliverd,07/26/2023
12770,07/26/23,CUST1179,Robert Oconnell,robert.oconnell15@hotmail.com,South,Mexico,TOYS,Puzzle 1000pc,2,31.09,0,19.37,Gift Card,RETURNED,06/04/2021
12638,"October 09, 2023",CUST1803,Rodney Williams,rodney.williams17@yahoo.com,Est,USA,Electronic,Bluetooth Speaker,1,194.3,0.2,2.58,Debit Card,Shipped,2021-02-28
10192,03-08-2024,CUST1627,Laura Hernandez,laura.hernandez94@yahoo.com, North,canada,toys,Board Game,3,$38.18,0,14.83,Credit_Card,Returned,03/09/22
ORD-10666,07/17/24,CUST1840,Casey Perez,casey.perez99@yahoo.com,Est,US,Appare,Wool Sweater,5,17.37,0,9.75,debit card,Cancelled,09-06-2024
ORD-10530,22-Jul-2024,CUST1486,Monica Miller,monica.miller83@gmail.com,CENTRAL,canada,Apparel,Wool Sweater,5,,5%,17.14,debit card,returned,"May 24, 2022"
ORD-11573,10/24/2024,CUST1670,Chelsea Gill,chelsea.gill96@outlook.com,Centrl,Mexico,Apparel,Cotton T-Shirt,1,1982.89,0.15,4.59,Credit Card,Returned,27-01-2024
10851,"October 03, 2024",CUST1258,Denise Davenport,denise.davenport4@hotmail.com,central,USA,Electronics,Webcam,5,190.17,0.25,11.95,Debit,Cancelled,20-Apr-2021
ORD-11727,2023-10-19,CUST1681,Justin Walker,justin.walker78@yahoo.com, West ,United States,Clothing,Cotton T-Shirt,6,35.55,0,18.79,credit card,Cancelled,01-02-2022
10001,07/25/24,CUST1254,Cynthia Moore,cynthia.moore37@hotmail.com,WEST,United States,Toy,Board Game,4,17.81,0.25,8.12,PAYPAL,PENDING,"October 27, 2023"
12645,01/24/2023,CUST1522,hannah everett,hannah.everett99@yahoo.com,West,USA,Home & Kitchen,LED Desk Lamp,6,103.13,15%,12.94,PAYPAL,cancelled,15-07-2023
ORD-11702,"June 01, 2024",CUST1056,Timothy Duncan,timothy.duncan17@outlook.com,WEST,canada,toys,Building Blocks Set,2,68.01,15%,8.26,gift card,DELIVERED,11/27/21
11294,20-08-2024,CUST1391,Laura Mckinney,laura.mckinney73@yahoo.com,east,USA,ELECTRONICS,Bluetooth Speaker,1,175.11,0,21.19,debit card,Canceled,"October 20, 2023"
ORD-11309,23-Jan-2023,CUST1654,Robert Dennis,robert.dennis11@hotmail.com, West ,Canada,sports & outdoors,Camping Tent,3,,0,12.48,GiftCard,Returned,"June 29, 2023"
ORD-10635,2022-05-02,CUST1035,Jeffrey Chavez,jeffrey.chavez44@gmail.com,south,canada,Clothing,Wool Sweater,2,20.2,,13.34,Credit Card,RETURNED,05/25/2022
11837,10-05-2023,CUST1835,Timothy Hill,timothy.hill94@hotmail.com,central,United States,electronics,Bluetooth Speaker,3,206.7,0,24.85,Credit_Card,Cancelled,"July 18, 2022"
12554,11-08-2023,CUST1250,Isaiah Avila,isaiah.avila5@outlook.com,Central,US,beauty,Shampoo Set,1,41.73,0.25,9.81,Gift Card,Shipped,06/19/2024
ORD-11099,02/15/24,CUST1835,Timothy Hill,timothy.hill94@hotmail.com,CENTRAL,United States,sports & outdoors,Hiking Backpack,6,91.98,0.25,18.33,GiftCard,pending,"July 18, 2022"
12145,06-04-2023,CUST1489,Lance Simmons,lance.simmons15@yahoo.com,central,Canada,apparel,Denim Jacket,5,23.35,0.05,6.07,PayPal,delivered,10/21/23
ORD-11110,"April 17, 2023",CUST1388,Sandra Drake,sandra.at.gmail.com,SOUTH,USA,home & kitchen,Air Fryer,3,115.08,20%,23.63,PayPal,PENDING,20-08-2023
ORD-10008,04/01/2023,CUST1323,Brandy Chavez,brandy.chavez20@yahoo.com,East,United States,electronics,Laptop Stand,5,90.13,0,9.68,CC,Returned,"November 03, 2022"
ORD-12879,06/26/24,CUST1583,Denise Martinez,denise.martinez98@gmail.com,NORTH,USA,Beuty,Shampoo Set,3,8.7,0.25,10.06,paypal,DELIVERED,"August 05, 2021"
11419,09-04-2023,CUST1520,Amy Martinez,amy.at.gmail.com,Central,Canada,ELECTRONICS,Laptop Stand,3,240.43,0,,debit card,CANCELLED,02/20/2022
ORD-13018,13-Nov-2024,CUST1783,Dennis Huffman,dennis.huffman79@outlook.com, West ,US,Sports and Outdoors,Yoga Mat,4,27.47,0,18.3,Credit_Card,PENDING,01/20/2023
ORD-11766,2024-06-09,CUST1444,Mrs. Diane Reyes,,west,canada,Electronic,Smartwatch,2,-132.55,10%,21.37,Credit_Card,SHIPPED,06/11/2024
ORD-12923,12/30/24,CUST1199,Nathan Freeman,nathan.freeman52@hotmail.com, West ,Canada,sports & outdoors,Yoga Mat,5,$59.20,0.05,13.41,PayPal,Returned,10-Aug-2021
ORD-11237,N/A,CUST1442,Robert Harrison,robert.harrison21@outlook.com, West ,United States,Sports & Outdoors,Yoga Mat,4,33.59,0,14.5,PAYPAL,Deliverd,21-Feb-2024
12495,10/13/23,CUST1133,Daniel Kennedy,daniel.kennedy35@yahoo.com,south,USA,sports & outdoors,Camping Tent,4,89.89,0.1,19.15,Debit Card,Returned,2021-05-27
12122,24-Oct-2024,CUST1546,Johnny Khan,,East,canada,Electronics,Bluetooth Speaker,5,44.01,0.2,13.11,Debit,Cancelled,2023-09-06
